Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
9221,387.093994140625,159.22450256347656,74.90332794189453,0.8824394941329956,9418,0.7684166431427002,Osmancik
12361,443.8190002441406,178.172119140625,89.32095336914062,0.8652629256248474,12581,0.7803661823272705,Osmancik
15456,508.8210144042969,214.30441284179688,93.4564971923828,0.8999019265174866,15884,0.7802513837814331,Cammeo
11930,434.8059997558594,175.3011932373047,87.9839096069336,0.8649248480796814,12260,0.6438208222389221,Osmancik
11511,439.5130004882813,183.24234008789065,81.7984848022461,0.8948359489440918,11736,0.5731713175773621,Osmancik
11321,424.5759887695313,173.9976348876953,84.7398910522461,0.8733922243118286,11631,0.6218962669372559,Osmancik
11973,438.1480102539063,178.08877563476562,87.27424621582031,0.8716884851455688,12367,0.6271213293075562,Osmancik
13811,482.2980041503906,206.7147521972656,85.73661804199219,0.9099317193031312,14000,0.5559312701225281,Cammeo
14196,499.2300109863281,210.18011474609372,87.10346984863281,0.9100843667984008,14509,0.6188586950302124,Cammeo
9677,390.6170043945313,160.35305786132812,77.40150451660156,0.8757889270782471,9913,0.7658277750015259,Osmancik
14747,501.7659912109375,213.7421875,88.5816421508789,0.9100801944732666,15070,0.764410138130188,Cammeo
11966,456.8460083007813,194.270263671875,79.3506851196289,0.912778377532959,12337,0.5745978355407715,Cammeo
13814,477.58599853515625,198.903076171875,89.67539978027344,0.892599880695343,14168,0.6909763813018799,Cammeo
14590,496.1719970703125,212.1007537841797,88.60240936279297,0.9085678458213806,14883,0.5714845061302185,Cammeo
12140,441.4989929199219,182.4339904785156,85.4981918334961,0.8833824992179871,12358,0.5896065831184387,Osmancik
11529,420.45599365234375,168.25746154785156,88.4854965209961,0.8505504727363586,11748,0.7100886702537537,Osmancik
12042,433.7699890136719,178.7764434814453,86.52510070800781,0.8750763535499573,12257,0.78644198179245,Osmancik
14927,502.01800537109375,212.02854919433597,90.8161392211914,0.9036269783973694,15392,0.5949856638908386,Cammeo
14626,496.58599853515625,204.5341339111328,92.97486877441406,0.8907115459442139,15070,0.5702144503593445,Cammeo
11657,432.5650024414063,177.71994018554688,84.21096801757812,0.880610466003418,11946,0.6078636050224304,Osmancik
13088,450.21099853515625,184.7501983642578,91.24625396728516,0.8695244193077087,13266,0.7992183566093445,Osmancik
13166,465.9670104980469,195.9054107666016,86.00589752197266,0.8984785079956055,13383,0.6580039262771606,Osmancik
11875,425.4509887695313,174.09417724609375,87.36473083496094,0.8649694323539734,12041,0.6945256590843201,Osmancik
10443,404.9849853515625,165.2056121826172,81.7027816772461,0.8691479563713074,10701,0.6189544796943665,Osmancik
12871,448.5820007324219,183.87454223632807,90.27629852294922,0.8711782693862915,13102,0.7337247729301453,Osmancik
10783,418.6809997558594,171.36520385742188,82.1244125366211,0.8776859641075134,11133,0.5934507250785828,Osmancik
9371,394.4280090332031,169.18408203125,70.86470031738281,0.9080501198768616,9528,0.7779991626739502,Osmancik
10481,413.7219848632813,174.1646270751953,77.66029357910156,0.8950819373130798,10648,0.8064789175987244,Osmancik
14932,488.864990234375,203.93930053710935,94.11239624023438,0.8871544599533081,15200,0.7816163897514343,Osmancik
13014,459.5570068359375,193.65951538085935,86.19818878173828,0.8954799771308899,13253,0.67507004737854,Cammeo
14723,491.0549926757813,204.17567443847656,93.06549072265624,0.8900766372680664,15021,0.575679361820221,Cammeo
13858,475.3689880371094,201.4420318603516,87.92324829101562,0.8997191786766052,14083,0.7785392999649048,Cammeo
13234,472.3500061035156,198.57501220703125,86.26436614990234,0.9007118344306946,13512,0.742648720741272,Cammeo
10567,398.5920104980469,161.4571533203125,83.76702117919922,0.854884147644043,10720,0.6411236524581909,Osmancik
11119,415.0239868164063,171.28150939941406,83.17961883544922,0.8741638660430908,11346,0.6323361992835999,Osmancik
11048,424.2749938964844,169.5191192626953,84.77814483642578,0.8659620881080627,11419,0.691623866558075,Osmancik
10604,425.9259948730469,179.15118408203125,76.35169219970703,0.9046356678009032,10830,0.574898362159729,Cammeo
12093,440.43798828125,176.48048400878906,88.96029663085938,0.8636569380760193,12421,0.6222599744796753,Osmancik
14294,514.4769897460938,226.4072723388672,81.59251403808594,0.932805836200714,14731,0.511011004447937,Cammeo
10559,424.8469848632813,179.20773315429688,76.38801574707031,0.9046035408973694,10770,0.6703276038169861,Osmancik
13425,477.197998046875,199.75636291503903,86.6409683227539,0.9010413289070128,13784,0.6116730570793152,Cammeo
12734,447.0840148925781,180.24822998046875,91.31795501708984,0.8621675372123718,13019,0.7948814034461975,Osmancik
10629,416.8900146484375,172.19091796875,79.67411804199219,0.8865107297897339,10819,0.6949329972267151,Osmancik
13720,477.635009765625,201.15786743164065,87.30999755859375,0.9008949398994446,13936,0.6645355224609375,Osmancik
11479,421.0750122070313,171.3476104736328,85.80913543701172,0.8655689358711243,11677,0.7990950345993042,Osmancik
13924,498.56201171875,212.0615692138672,84.91075134277344,0.916337788105011,14444,0.5474992394447327,Cammeo
11774,447.9330139160156,186.01792907714844,81.67400360107422,0.8984552025794983,12103,0.5600266456604004,Cammeo
13605,466.93701171875,191.5222320556641,91.73204803466795,0.8778351545333862,13919,0.6120107769966125,Cammeo
12990,469.4800109863281,200.51541137695312,83.43035125732422,0.9093282222747804,13214,0.7012145519256592,Cammeo
10265,400.3219909667969,163.16632080078125,81.64381408691406,0.8658106923103333,10450,0.6110119223594666,Osmancik
14818,499.3599853515625,208.87550354003903,91.91077423095705,0.8979847431182861,15204,0.5754116177558899,Cammeo
